State,Law,Intervention,InterventionYear,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
OR,universal,implemented,2015,1066,848,689,751,725,681,780,736,721,680,613,614,671,431,598,574,311,904
OR,universalh,implemented,2015,1066,848,689,751,725,681,780,736,721,680,613,614,671,431,598,574,311,904
OR,universalpermit,implemented,2015,1066,848,689,751,725,681,780,736,721,680,613,614,671,431,598,574,311,904
OR,universalpermith,implemented,2015,1066,848,689,751,725,681,780,736,721,680,613,614,671,431,598,574,311,904
OR,dvro,implemented,2016,1066,848,689,751,725,681,780,736,721,680,613,614,671,431,598,574,311,904
OR,mcdv,implemented,2016,1066,848,689,751,725,681,780,736,721,680,613,614,671,431,598,574,311,904
PA,lockd,implemented,2000,4705,5255,5132,5335,5068,5445,5678,5762,5353,5348,4851,4984,4675,4817,4452,4399,4470,4731
PA,mcdv,implemented,2006,4705,5255,5132,5335,5068,5445,5678,5762,5353,5348,4851,4984,4675,4817,4452,4399,4470,4731
PA,mcdvsurrender,implemented,2006,4705,5255,5132,5335,5068,5445,5678,5762,5353,5348,4851,4984,4675,4817,4452,4399,4470,4731
PA,mcdvsurrendernoconditions,implemented,2006,4705,5255,5132,5335,5068,5445,5678,5762,5353,5348,4851,4984,4675,4817,4452,4399,4470,4731
PA,strawpurchaseh,implemented,2008,4705,5255,5132,5335,5068,5445,5678,5762,5353,5348,4851,4984,4675,4817,4452,4399,4470,4731
PA,nosyg,removal,2011,4705,5255,5132,5335,5068,5445,5678,5762,5353,5348,4851,4984,4675,4817,4452,4399,4470,4731
RI,lockd,implemented,2000,244,217,256,271,358,306,225,179,201,304,320,302,156,378,398,290,344,268
RI,alcoholism,removal,2014,244,217,256,271,358,306,225,179,201,304,320,302,156,378,398,290,344,268
RI,alctreatment,removal,2014,244,217,256,271,358,306,225,179,201,304,320,302,156,378,398,290,344,268
SC,immunity,removal,2000,2567,1383,2171,5247,5000,5691,5780,6071,6058,5602,5685,5274,5272,5069,5749,5033,6241,7186
SC,recordsdealerh,implemented,2001,2567,1383,2171,5247,5000,5691,5780,6071,6058,5602,5685,5274,5272,5069,5749,5033,6241,7186
SC,onepermonth,removal,2004,2567,1383,2171,5247,5000,5691,5780,6071,6058,5602,5685,5274,5272,5069,5749,5033,6241,7186
SC,recordsdealerh,removal,2005,2567,1383,2171,5247,5000,5691,5780,6071,6058,5602,5685,5274,5272,5069,5749,5033,6241,7186
SC,reportdealerh,removal,2005,2567,1383,2171,5247,5000,5691,5780,6071,6058,5602,5685,5274,5272,5069,5749,5033,6241,7186
SC,nosyg,removal,2006,2567,1383,2171,5247,5000,5691,5780,6071,6058,5602,5685,5274,5272,5069,5749,5033,6241,7186
SC,age21handgunpossess,removal,2008,2567,1383,2171,5247,5000,5691,5780,6071,6058,5602,5685,5274,5272,5069,5749,5033,6241,7186
SC,age21handgunsale,removal,2008,2567,1383,2171,5247,5000,5691,5780,6071,6058,5602,5685,5274,5272,5069,5749,5033,6241,7186
SC,dealerh,removal,2012,2567,1383,2171,5247,5000,5691,5780,6071,6058,5602,5685,5274,5272,5069,5749,5033,6241,7186
SC,junkgun,removal,2012,2567,1383,2171,5247,5000,5691,5780,6071,6058,5602,5685,5274,5272,5069,5749,5033,6241,7186
SC,danger,implemented,2013,2567,1383,2171,5247,5000,5691,5780,6071,6058,5602,5685,5274,5272,5069,5749,5033,6241,7186
SC,invcommitment,implemented,2013,2567,1383,2171,5247,5000,5691,5780,6071,6058,5602,5685,5274,5272,5069,5749,5033,6241,7186
SD,ccbackground,implemented,2002,94,86,67,85,114,75,37,112,105,112,109,144,151,252,190,213,293,235
SD,mcdv,implemented,2005,94,86,67,85,114,75,37,112,105,112,109,144,151,252,190,213,293,235
SD,nosyg,removal,2006,94,86,67,85,114,75,37,112,105,112,109,144,151,252,190,213,293,235
SD,elementary,removal,2013,94,86,67,85,114,75,37,112,105,112,109,144,151,252,190,213,293,235
TN,nosyg,removal,2007,6781,7817,9149,9231,8799,8809,9972,9754,9645,9381,9154,8231,8555,8635,8295,9425,9855,10924
TN,felony,implemented,2008,6781,7817,9149,9231,8799,8809,9972,9754,9645,9381,9154,8231,8555,8635,8295,9425,9855,10924
TN,danger,implemented,2009,6781,7817,9149,9231,8799,8809,9972,9754,9645,9381,9154,8231,8555,8635,8295,9425,9855,10924
TN,dvro,implemented,2009,6781,7817,9149,9231,8799,8809,9972,9754,9645,9381,9154,8231,8555,8635,8295,9425,9855,10924
TN,dvrosurrender,implemented,2009,6781,7817,9149,9231,8799,8809,9972,9754,9645,9381,9154,8231,8555,8635,8295,9425,9855,10924
TN,dvrosurrendernoconditions,implemented,2009,6781,7817,9149,9231,8799,8809,9972,9754,9645,9381,9154,8231,8555,8635,8295,9425,9855,10924
TN,invcommitment,implemented,2009,6781,7817,9149,9231,8799,8809,9972,9754,9645,9381,9154,8231,8555,8635,8295,9425,9855,10924
TN,invoutpatient,implemented,2009,6781,7817,9149,9231,8799,8809,9972,9754,9645,9381,9154,8231,8555,8635,8295,9425,9855,10924
TN,mcdv,implemented,2009,6781,7817,9149,9231,8799,8809,9972,9754,9645,9381,9154,8231,8555,8635,8295,9425,9855,10924
TN,mcdvsurrender,implemented,2009,6781,7817,9149,9231,8799,8809,9972,9754,9645,9381,9154,8231,8555,8635,8295,9425,9855,10924
TN,mcdvsurrendernoconditions,implemented,2009,6781,7817,9149,9231,8799,8809,9972,9754,9645,9381,9154,8231,8555,8635,8295,9425,9855,10924
TN,collegeconcealed,removal,2016,6781,7817,9149,9231,8799,8809,9972,9754,9645,9381,9154,8231,8555,8635,8295,9425,9855,10924
TN,elementary,removal,2016,6781,7817,9149,9231,8799,8809,9972,9754,9645,9381,9154,8231,8555,8635,8295,9425,9855,10924
TX,dvro,implemented,2001,14820,14866,15534,16585,16352,16107,17514,17513,17174,17622,17516,15544,13998,15227,15053,14890,18051,21222
TX,dvrodating,implemented,2001,14820,14866,15534,16585,16352,16107,17514,17513,17174,17622,17516,15544,13998,15227,15053,14890,18051,21222
TX,mcdv,implemented,2001,14820,14866,15534,16585,16352,16107,17514,17513,17174,17622,17516,15544,13998,15227,15053,14890,18051,21222
TX,nosyg,removal,2007,14820,14866,15534,16585,16352,16107,17514,17513,17174,17622,17516,15544,13998,15227,15053,14890,18051,21222
TX,exparte,implemented,2008,14820,14866,15534,16585,16352,16107,17514,17513,17174,17622,17516,15544,13998,15227,15053,14890,18051,21222
TX,expartedating,implemented,2008,14820,14866,15534,16585,16352,16107,17514,17513,17174,17622,17516,15544,13998,15227,15053,14890,18051,21222
TX,ccrevoke,implemented,2009,14820,14866,15534,16585,16352,16107,17514,17513,17174,17622,17516,15544,13998,15227,15053,14890,18051,21222
TX,collegeconcealed,removal,2016,14820,14866,15534,16585,16352,16107,17514,17513,17174,17622,17516,15544,13998,15227,15053,14890,18051,21222
TX,opencarryh,removal,2016,14820,14866,15534,16585,16352,16107,17514,17513,17174,17622,17516,15544,13998,15227,15053,14890,18051,21222
UT,immunity,removal,2000,445,398,435,594,546,510,529,628,660,600,537,603,573,556,604,529,599,849
UT,college,removal,2002,445,398,435,594,546,510,529,628,660,600,537,603,573,556,604,529,599,849
VA,immunity,removal,2000,1271,1296,1759,1929,1125,1579,2367,2080,1998,2146,1819,1872,1722,1887,1970,2325,2596,3229
VA,dealerh,removal,2004,1271,1296,1759,1929,1125,1579,2367,2080,1998,2146,1819,1872,1722,1887,1970,2325,2596,3229
VA,permith,removal,2004,1271,1296,1759,1929,1125,1579,2367,2080,1998,2146,1819,1872,1722,1887,1970,2325,2596,3229
VA,invoutpatient,implemented,2008,1271,1296,1759,1929,1125,1579,2367,2080,1998,2146,1819,1872,1722,1887,1970,2325,2596,3229
VA,onepermonth,removal,2012,1271,1296,1759,1929,1125,1579,2367,2080,1998,2146,1819,1872,1722,1887,1970,2325,2596,3229
VA,dvro,implemented,2016,1271,1296,1759,1929,1125,1579,2367,2080,1998,2146,1819,1872,1722,1887,1970,2325,2596,3229
VT,mcdv,implemented,2015,36,34,26,46,55,62,46,70,69,60,62,49,67,61,62,46,72,39
VT,mcdvdating,implemented,2015,36,34,26,46,55,62,46,70,69,60,62,49,67,61,62,46,72,39
VT,stalking,implemented,2015,36,34,26,46,55,62,46,70,69,60,62,49,67,61,62,46,72,39
WA,ccbackgroundnics,implemented,2011,1835,2088,1353,1301,1365,1338,1541,1544,1914,1805,1719,1678,1798,1850,1631,1720,2130,2708
WA,backgroundpurge,implemented,2014,1835,2088,1353,1301,1365,1338,1541,1544,1914,1805,1719,1678,1798,1850,1631,1720,2130,2708
WA,defactoregh,implemented,2014,1835,2088,1353,1301,1365,1338,1541,1544,1914,1805,1719,1678,1798,1850,1631,1720,2130,2708
WA,gunshow,implemented,2014,1835,2088,1353,1301,1365,1338,1541,1544,1914,1805,1719,1678,1798,1850,1631,1720,2130,2708
WA,gunshowh,implemented,2014,1835,2088,1353,1301,1365,1338,1541,1544,1914,1805,1719,1678,1798,1850,1631,1720,2130,2708
WA,mentalhealth,implemented,2014,1835,2088,1353,1301,1365,1338,1541,1544,1914,1805,1719,1678,1798,1850,1631,1720,2130,2708
WA,permith,implemented,2014,1835,2088,1353,1301,1365,1338,1541,1544,1914,1805,1719,1678,1798,1850,1631,1720,2130,2708
WA,permitlaw,implemented,2014,1835,2088,1353,1301,1365,1338,1541,1544,1914,1805,1719,1678,1798,1850,1631,1720,2130,2708
WA,recordsallh,implemented,2014,1835,2088,1353,1301,1365,1338,1541,1544,1914,1805,1719,1678,1798,1850,1631,1720,2130,2708
WA,reportallh,implemented,2014,1835,2088,1353,1301,1365,1338,1541,1544,1914,1805,1719,1678,1798,1850,1631,1720,2130,2708
WA,statechecks,implemented,2014,1835,2088,1353,1301,1365,1338,1541,1544,1914,1805,1719,1678,1798,1850,1631,1720,2130,2708
WA,statechecksh,implemented,2014,1835,2088,1353,1301,1365,1338,1541,1544,1914,1805,1719,1678,1798,1850,1631,1720,2130,2708
WA,threedaylimit,implemented,2014,1835,2088,1353,1301,1365,1338,1541,1544,1914,1805,1719,1678,1798,1850,1631,1720,2130,2708
WA,universal,implemented,2014,1835,2088,1353,1301,1365,1338,1541,1544,1914,1805,1719,1678,1798,1850,1631,1720,2130,2708
WA,universalh,implemented,2014,1835,2088,1353,1301,1365,1338,1541,1544,1914,1805,1719,1678,1798,1850,1631,1720,2130,2708
WA,universalpermit,implemented,2014,1835,2088,1353,1301,1365,1338,1541,1544,1914,1805,1719,1678,1798,1850,1631,1720,2130,2708
WA,universalpermith,implemented,2014,1835,2088,1353,1301,1365,1338,1541,1544,1914,1805,1719,1678,1798,1850,1631,1720,2130,2708
WA,gvro,implemented,2016,1835,2088,1353,1301,1365,1338,1541,1544,1914,1805,1719,1678,1798,1850,1631,1720,2130,2708
WA,gvrolawenforcement,implemented,2016,1835,2088,1353,1301,1365,1338,1541,1544,1914,1805,1719,1678,1798,1850,1631,1720,2130,2708
WI,dvrodating,implemented,2002,1136,1104,966,1008,930,806,1327,2056,2258,2003,1900,1764,1495,1953,2087,2554,2841,2824
WI,dvrosurrenderdating,implemented,2002,1136,1104,966,1008,930,806,1327,2056,2258,2003,1900,1764,1495,1953,2087,2554,2841,2824
WI,stalking,implemented,2002,1136,1104,966,1008,930,806,1327,2056,2258,2003,1900,1764,1495,1953,2087,2554,2841,2824
WI,alctreatment,implemented,2010,1136,1104,966,1008,930,806,1327,2056,2258,2003,1900,1764,1495,1953,2087,2554,2841,2824
WI,danger,implemented,2010,1136,1104,966,1008,930,806,1327,2056,2258,2003,1900,1764,1495,1953,2087,2554,2841,2824
WI,mayissue,removal,2011,1136,1104,966,1008,930,806,1327,2056,2258,2003,1900,1764,1495,1953,2087,2554,2841,2824
WI,showing,removal,2011,1136,1104,966,1008,930,806,1327,2056,2258,2003,1900,1764,1495,1953,2087,2554,2841,2824
WI,waitingh,removal,2015,1136,1104,966,1008,930,806,1327,2056,2258,2003,1900,1764,1495,1953,2087,2554,2841,2824
WV,dvro,implemented,2000,814,412,345,541,360,558,833,407,759,559,762,339,780,578,392,682,804,1025
WV,dvrodating,implemented,2000,814,412,345,541,360,558,833,407,759,559,762,339,780,578,392,682,804,1025
WV,mcdv,implemented,2000,814,412,345,541,360,558,833,407,759,559,762,339,780,578,392,682,804,1025
WV,mcdvdating,implemented,2000,814,412,345,541,360,558,833,407,759,559,762,339,780,578,392,682,804,1025
WV,violentpartial,implemented,2000,814,412,345,541,360,558,833,407,759,559,762,339,780,578,392,682,804,1025
WV,exparte,implemented,2001,814,412,345,541,360,558,833,407,759,559,762,339,780,578,392,682,804,1025
WV,expartedating,implemented,2001,814,412,345,541,360,558,833,407,759,559,762,339,780,578,392,682,804,1025
WV,immunity,removal,2003,814,412,345,541,360,558,833,407,759,559,762,339,780,578,392,682,804,1025
WV,nosyg,removal,2008,814,412,345,541,360,558,833,407,759,559,762,339,780,578,392,682,804,1025
WV,age18longgunsale,implemented,2010,814,412,345,541,360,558,833,407,759,559,762,339,780,578,392,682,804,1025
WV,age21handgunsale,implemented,2010,814,412,345,541,360,558,833,407,759,559,762,339,780,578,392,682,804,1025
WV,amm18,implemented,2010,814,412,345,541,360,558,833,407,759,559,762,339,780,578,392,682,804,1025
WV,amm21h,implemented,2010,814,412,345,541,360,558,833,407,759,559,762,339,780,578,392,682,804,1025
WV,ccbackgroundnics,implemented,2012,814,412,345,541,360,558,833,407,759,559,762,339,780,578,392,682,804,1025
WV,ccrenewbackground,implemented,2012,814,412,345,541,360,558,833,407,759,559,762,339,780,578,392,682,804,1025
WV,ccbackground,removal,2016,814,412,345,541,360,558,833,407,759,559,762,339,780,578,392,682,804,1025
WV,ccbackgroundnics,removal,2016,814,412,345,541,360,558,833,407,759,559,762,339,780,578,392,682,804,1025
WV,ccrenewbackground,removal,2016,814,412,345,541,360,558,833,407,759,559,762,339,780,578,392,682,804,1025
WV,ccrevoke,removal,2016,814,412,345,541,360,558,833,407,759,559,762,339,780,578,392,682,804,1025
WV,elementary,removal,2016,814,412,345,541,360,558,833,407,759,559,762,339,780,578,392,682,804,1025
WV,permitconcealed,removal,2016,814,412,345,541,360,558,833,407,759,559,762,339,780,578,392,682,804,1025
WY,age18longgunsale,implemented,2010,88,107,104,100,105,122,80,93,98,96,98,79,112,92,87,91,102,90
WY,age21handgunsale,implemented,2010,88,107,104,100,105,122,80,93,98,96,98,79,112,92,87,91,102,90
WY,felony,implemented,2010,88,107,104,100,105,122,80,93,98,96,98,79,112,92,87,91,102,90
WY,ccbackground,removal,2011,88,107,104,100,105,122,80,93,98,96,98,79,112,92,87,91,102,90
WY,ccrenewbackground,removal,2011,88,107,104,100,105,122,80,93,98,96,98,79,112,92,87,91,102,90
WY,ccrevoke,removal,2011,88,107,104,100,105,122,80,93,98,96,98,79,112,92,87,91,102,90
WY,permitconcealed,removal,2011,88,107,104,100,105,122,80,93,98,96,98,79,112,92,87,91,102,90
